day;IdLabel;loc;prob;volm;rel;prof;discard;cohort;cond;experiment;rint
125;m92;1;0;0;0;NA;0;3;BVP1;1;1.333333333
125;m92;2;0.2;20;1;1;0;3;BVP1;1;1.333333333
125;m92;3;0;0;0;NA;0;3;BVP1;1;1.333333333
125;m92;4;0.2;4;1;0;0;3;BVP1;1;1.333333333
125;m93;1;0;0;0;NA;0;3;C;1;1.333333333
125;m93;2;0.5;20;1;1;0;3;C;1;1.333333333
125;m93;3;0;0;0;NA;0;3;C;1;1.333333333
125;m93;4;0.2;4;1;0;0;3;C;1;1.333333333
126;m85;1;0.3;10;1;0;0;3;training;2;0.0001
126;m85;2;0.3;10;1;1;0;3;training;2;0.0001
126;m85;3;0.3;10;1;0;0;3;training;2;0.0001
126;m85;4;0.3;10;1;1;0;3;training;2;0.0001
126;m86;1;0.3;10;1;1;0;3;training;2;0.0001
126;m86;2;0.3;10;1;1;0;3;training;2;0.0001
126;m86;3;0.3;10;1;0;0;3;training;2;0.0001
126;m86;4;0.3;10;1;0;0;3;training;2;0.0001
126;m87;1;0.3;10;1;0;0;3;training;2;0.0001
126;m87;2;0.3;10;1;0;0;3;training;2;0.0001
126;m87;3;0.3;10;1;1;0;3;training;2;0.0001
126;m87;4;0.3;10;1;1;0;3;training;2;0.0001
126;m88;1;0.3;10;1;0;0;3;training;2;0.0001
126;m88;2;0.3;10;1;1;0;3;training;2;0.0001
126;m88;3;0.3;10;1;0;0;3;training;2;0.0001
126;m88;4;0.3;10;1;1;0;3;training;2;0.0001
126;m89;1;0.3;10;1;0;0;3;training;2;0.0001
126;m89;2;0.3;10;1;1;0;3;training;2;0.0001
126;m89;3;0.3;10;1;0;0;3;training;2;0.0001
126;m89;4;0.3;10;1;1;0;3;training;2;0.0001
126;m90;1;0.3;10;1;1;0;3;training;2;0.0001
126;m90;2;0.3;10;1;0;0;3;training;2;0.0001
126;m90;3;0.3;10;1;1;0;3;training;2;0.0001
126;m90;4;0.3;10;1;0;0;3;training;2;0.0001
126;m92;1;0.3;10;1;0;0;3;training;2;0.0001
126;m92;2;0.3;10;1;1;0;3;training;2;0.0001
126;m92;3;0.3;10;1;1;0;3;training;2;0.0001
126;m92;4;0.3;10;1;0;0;3;training;2;0.0001
126;m93;1;0.3;10;1;1;0;3;training;2;0.0001
126;m93;2;0.3;10;1;0;0;3;training;2;0.0001
126;m93;3;0.3;10;1;1;0;3;training;2;0.0001
126;m93;4;0.3;10;1;0;0;3;training;2;0.0001
127;m85;1;1;4;1;0;0;3;BVP2;2;1.333333333
127;m85;2;0;0;0;NA;0;3;BVP2;2;1.333333333
127;m85;3;1;20;1;1;0;3;BVP2;2;1.333333333
127;m85;4;0;0;0;NA;0;3;BVP2;2;1.333333333
127;m86;1;0.2;20;1;0;0;3;BPV2;2;1.333333333
127;m86;2;0;0;0;NA;0;3;BPV2;2;1.333333333
127;m86;3;1;20;1;1;0;3;BPV2;2;1.333333333
127;m86;4;0;0;0;NA;0;3;BPV2;2;1.333333333
127;m87;1;0;0;0;NA;0;3;BPV1;2;1.333333333
127;m87;2;1;4;1;1;0;3;BPV1;2;1.333333333
127;m87;3;0;0;0;NA;0;3;BPV1;2;1.333333333
127;m87;4;0.2;4;1;0;0;3;BPV1;2;1.333333333
127;m88;1;0;0;0;NA;0;3;I;2;0
127;m88;2;1;4;1;0;0;3;I;2;0
127;m88;3;0;0;0;NA;0;3;I;2;0
127;m88;4;0.2;20;1;1;0;3;I;2;0
127;m89;1;1;20;1;1;0;3;C;2;1.333333333
127;m89;2;0;0;0;NA;0;3;C;2;1.333333333
127;m89;3;0.2;4;1;0;0;3;C;2;1.333333333
127;m89;4;0;0;0;NA;0;3;C;2;1.333333333
127;m90;1;1;20;1;1;0;3;BVP2;2;1.333333333
127;m90;2;0;0;0;NA;0;3;BVP2;2;1.333333333
127;m90;3;1;4;1;0;0;3;BVP2;2;1.333333333
127;m90;4;0;0;0;NA;0;3;BVP2;2;1.333333333
127;m92;1;0;0;0;NA;0;3;BPV1;2;1.333333333
127;m92;2;0.2;4;1;0;0;3;BPV1;2;1.333333333
127;m92;3;0;0;0;NA;0;3;BPV1;2;1.333333333
127;m92;4;1;4;1;1;0;3;BPV1;2;1.333333333
127;m93;1;0;0;0;NA;0;3;I;2;0
127;m93;2;0.2;20;1;1;0;3;I;2;0
127;m93;3;0;0;0;NA;0;3;I;2;0
127;m93;4;1;4;1;0;0;3;I;2;0
128;m85;1;1;20;1;1;0;3;BVP2;2;1.333333333
128;m85;2;0;0;0;NA;0;3;BVP2;2;1.333333333
128;m85;3;1;4;1;0;0;3;BVP2;2;1.333333333
128;m85;4;0;0;0;NA;0;3;BVP2;2;1.333333333
128;m86;1;1;20;1;1;0;3;BPV2;2;1.333333333
128;m86;2;0;0;0;NA;0;3;BPV2;2;1.333333333
128;m86;3;0.2;20;1;0;0;3;BPV2;2;1.333333333
128;m86;4;0;0;0;NA;0;3;BPV2;2;1.333333333
128;m87;1;0;0;0;NA;0;3;BPV1;2;1.333333333
128;m87;2;0.2;4;1;0;0;3;BPV1;2;1.333333333
128;m87;3;0;0;0;NA;0;3;BPV1;2;1.333333333
128;m87;4;1;4;1;1;0;3;BPV1;2;1.333333333
128;m88;1;0;0;0;NA;0;3;I;2;0
128;m88;2;0.2;20;1;1;0;3;I;2;0
128;m88;3;0;0;0;NA;0;3;I;2;0
128;m88;4;1;4;1;0;0;3;I;2;0
128;m89;1;0.2;4;1;0;0;3;C;2;1.333333333
128;m89;2;0;0;0;NA;0;3;C;2;1.333333333
128;m89;3;1;20;1;1;0;3;C;2;1.333333333
128;m89;4;0;0;0;NA;0;3;C;2;1.333333333
128;m90;1;1;4;1;0;0;3;BVP2;2;1.333333333
128;m90;2;0;0;0;NA;0;3;BVP2;2;1.333333333
128;m90;3;1;20;1;1;0;3;BVP2;2;1.333333333
128;m90;4;0;0;0;NA;0;3;BVP2;2;1.333333333
128;m92;1;0;0;0;NA;0;3;BPV1;2;1.333333333
128;m92;2;1;4;1;1;0;3;BPV1;2;1.333333333
128;m92;3;0;0;0;NA;0;3;BPV1;2;1.333333333
128;m92;4;0.2;4;1;0;0;3;BPV1;2;1.333333333
128;m93;1;0;0;0;NA;0;3;I;2;0
128;m93;2;1;4;1;0;0;3;I;2;0
128;m93;3;0;0;0;NA;0;3;I;2;0
128;m93;4;0.2;20;1;1;0;3;I;2;0
129;m85;1;0.2;20;1;0;0;3;BPV2;2;1.333333333
129;m85;2;1;20;1;1;0;3;BPV2;2;1.333333333
129;m85;3;0;0;0;NA;0;3;BPV2;2;1.333333333
129;m85;4;0;0;0;NA;0;3;BPV2;2;1.333333333
129;m86;1;0.2;4;1;0;0;3;BPV1;2;1.333333333
129;m86;2;1;4;1;1;0;3;BPV1;2;1.333333333
129;m86;3;0;0;0;NA;0;3;BPV1;2;1.333333333
129;m86;4;0;0;0;NA;0;3;BPV1;2;1.333333333
129;m87;1;1;20;1;1;0;3;BVP2;2;1.333333333
129;m87;2;1;4;1;0;0;3;BVP2;2;1.333333333
129;m87;3;0;0;0;NA;0;3;BVP2;2;1.333333333
129;m87;4;0;0;0;NA;0;3;BVP2;2;1.333333333
129;m88;1;1;20;1;1;0;3;C;2;1.333333333
129;m88;2;0.2;4;1;0;0;3;C;2;1.333333333
129;m88;3;0;0;0;NA;0;3;C;2;1.333333333
129;m88;4;0;0;0;NA;0;3;C;2;1.333333333
129;m89;1;0;0;0;NA;0;3;BPV1;2;1.333333333
129;m89;2;0;0;0;NA;0;3;BPV1;2;1.333333333
129;m89;3;0.2;4;1;0;0;3;BPV1;2;1.333333333
129;m89;4;1;4;1;1;0;3;BPV1;2;1.333333333
129;m90;1;0;0;0;NA;0;3;BPV2;2;1.333333333
129;m90;2;0;0;0;NA;0;3;BPV2;2;1.333333333
129;m90;3;0.2;20;1;0;0;3;BPV2;2;1.333333333
129;m90;4;1;20;1;1;0;3;BPV2;2;1.333333333
129;m92;1;0;0;0;NA;0;3;I;2;0
129;m92;2;0;0;0;NA;0;3;I;2;0
129;m92;3;1;4;1;0;0;3;I;2;0
129;m92;4;0.2;20;1;1;0;3;I;2;0
129;m93;1;0;0;0;NA;0;3;BVP2;2;1.333333333
129;m93;2;0;0;0;NA;0;3;BVP2;2;1.333333333
129;m93;3;1;20;1;1;0;3;BVP2;2;1.333333333
129;m93;4;1;4;1;0;0;3;BVP2;2;1.333333333
130;m85;1;1;20;1;1;0;3;BPV2;2;1.333333333
130;m85;2;0.2;20;1;0;0;3;BPV2;2;1.333333333
130;m85;3;0;0;0;NA;0;3;BPV2;2;1.333333333
130;m85;4;0;0;0;NA;0;3;BPV2;2;1.333333333
130;m86;1;1;4;1;1;0;3;BPV1;2;1.333333333
130;m86;2;0.2;4;1;0;0;3;BPV1;2;1.333333333
130;m86;3;0;0;0;NA;0;3;BPV1;2;1.333333333
130;m86;4;0;0;0;NA;0;3;BPV1;2;1.333333333
130;m87;1;1;4;1;0;0;3;BVP2;2;1.333333333
130;m87;2;1;20;1;1;0;3;BVP2;2;1.333333333
130;m87;3;0;0;0;NA;0;3;BVP2;2;1.333333333
130;m87;4;0;0;0;NA;0;3;BVP2;2;1.333333333
130;m88;1;0.2;4;1;0;0;3;C;2;1.333333333
130;m88;2;1;20;1;1;0;3;C;2;1.333333333
130;m88;3;0;0;0;NA;0;3;C;2;1.333333333
130;m88;4;0;0;0;NA;0;3;C;2;1.333333333
130;m89;1;0;0;0;NA;0;3;BPV1;2;1.333333333
130;m89;2;0;0;0;NA;0;3;BPV1;2;1.333333333
130;m89;3;1;4;1;1;0;3;BPV1;2;1.333333333
130;m89;4;0.2;4;1;0;0;3;BPV1;2;1.333333333
130;m90;1;0;0;0;NA;0;3;BPV2;2;1.333333333
130;m90;2;0;0;0;NA;0;3;BPV2;2;1.333333333
130;m90;3;1;20;1;1;0;3;BPV2;2;1.333333333
130;m90;4;0.2;20;1;0;0;3;BPV2;2;1.333333333
130;m92;1;0;0;0;NA;0;3;I;2;0
130;m92;2;0;0;0;NA;0;3;I;2;0
130;m92;3;0.2;20;1;1;0;3;I;2;0
130;m92;4;1;4;1;0;0;3;I;2;0
130;m93;1;0;0;0;NA;0;3;BVP2;2;1.333333333
130;m93;2;0;0;0;NA;0;3;BVP2;2;1.333333333
130;m93;3;1;4;1;0;0;3;BVP2;2;1.333333333
130;m93;4;1;20;1;1;0;3;BVP2;2;1.333333333
131;m85;1;0;0;0;NA;0;3;BPV1;2;1.333333333
131;m85;2;0;0;0;NA;0;3;BPV1;2;1.333333333
131;m85;3;1;4;1;1;0;3;BPV1;2;1.333333333
131;m85;4;0.2;4;1;0;0;3;BPV1;2;1.333333333
131;m86;1;0;0;0;NA;0;3;I;2;0
131;m86;2;0;0;0;NA;0;3;I;2;0
131;m86;3;1;4;1;0;0;3;I;2;0
131;m86;4;0.2;20;1;1;0;3;I;2;0
131;m87;1;0;0;0;NA;0;3;BPV2;2;1.333333333
131;m87;2;0;0;0;NA;0;3;BPV2;2;1.333333333
131;m87;3;0.2;20;1;0;0;3;BPV2;2;1.333333333
131;m87;4;1;20;1;1;0;3;BPV2;2;1.333333333
131;m88;1;0;0;0;NA;0;3;BVP2;2;1.333333333
131;m88;2;0;0;0;NA;0;3;BVP2;2;1.333333333
131;m88;3;1;4;1;0;0;3;BVP2;2;1.333333333
131;m88;4;1;20;1;1;0;3;BVP2;2;1.333333333
131;m89;1;1;4;1;0;0;3;I;2;0
131;m89;2;0.2;20;1;1;0;3;I;2;0
131;m89;3;0;0;0;NA;0;3;I;2;0
131;m89;4;0;0;0;NA;0;3;I;2;0
131;m90;1;1;20;1;1;0;3;C;2;1.333333333
131;m90;2;0.2;4;1;0;0;3;C;2;1.333333333
131;m90;3;0;0;0;NA;0;3;C;2;1.333333333
131;m90;4;0;0;0;NA;0;3;C;2;1.333333333
131;m92;1;0.2;4;1;0;0;3;C;2;1.333333333
131;m92;2;1;20;1;1;0;3;C;2;1.333333333
131;m92;3;0;0;0;NA;0;3;C;2;1.333333333
131;m92;4;0;0;0;NA;0;3;C;2;1.333333333
131;m93;1;0.2;4;1;0;0;3;BPV1;2;1.333333333
131;m93;2;1;4;1;1;0;3;BPV1;2;1.333333333
131;m93;3;0;0;0;NA;0;3;BPV1;2;1.333333333
131;m93;4;0;0;0;NA;0;3;BPV1;2;1.333333333
132;m85;1;0;0;0;NA;0;3;BPV1;2;1.333333333
132;m85;2;0;0;0;NA;0;3;BPV1;2;1.333333333
132;m85;3;0.2;4;1;0;0;3;BPV1;2;1.333333333
132;m85;4;1;4;1;1;0;3;BPV1;2;1.333333333
132;m86;1;0;0;0;NA;0;3;I;2;0
132;m86;2;0;0;0;NA;0;3;I;2;0
132;m86;3;0.2;20;1;1;0;3;I;2;0
132;m86;4;1;4;1;0;0;3;I;2;0
132;m87;1;0;0;0;NA;0;3;BPV2;2;1.333333333
132;m87;2;0;0;0;NA;0;3;BPV2;2;1.333333333
132;m87;3;1;20;1;1;0;3;BPV2;2;1.333333333
132;m87;4;0.2;20;1;0;0;3;BPV2;2;1.333333333
132;m88;1;0;0;0;NA;0;3;BVP2;2;1.333333333
132;m88;2;0;0;0;NA;0;3;BVP2;2;1.333333333
132;m88;3;1;20;1;1;0;3;BVP2;2;1.333333333
132;m88;4;1;4;1;0;0;3;BVP2;2;1.333333333
132;m89;1;0.2;20;1;1;0;3;I;2;0
132;m89;2;1;4;1;0;0;3;I;2;0
132;m89;3;0;0;0;NA;0;3;I;2;0
132;m89;4;0;0;0;NA;0;3;I;2;0
132;m90;1;0.2;4;1;0;0;3;C;2;1.333333333
132;m90;2;1;20;1;1;0;3;C;2;1.333333333
132;m90;3;0;0;0;NA;0;3;C;2;1.333333333
132;m90;4;0;0;0;NA;0;3;C;2;1.333333333
132;m92;1;1;20;1;1;0;3;C;2;1.333333333
132;m92;2;0.2;4;1;0;0;3;C;2;1.333333333
132;m92;3;0;0;0;NA;0;3;C;2;1.333333333
132;m92;4;0;0;0;NA;0;3;C;2;1.333333333
132;m93;1;1;4;1;1;0;3;BPV1;2;1.333333333
132;m93;2;0.2;4;1;0;0;3;BPV1;2;1.333333333
132;m93;3;0;0;0;NA;0;3;BPV1;2;1.333333333
132;m93;4;0;0;0;NA;0;3;BPV1;2;1.333333333
133;m85;1;0;0;0;NA;0;3;C;2;1.333333333
133;m85;2;0.2;4;1;0;0;3;C;2;1.333333333
133;m85;3;0;0;0;NA;0;3;C;2;1.333333333
133;m85;4;1;20;1;1;0;3;C;2;1.333333333
133;m86;1;0;0;0;NA;0;3;BVP2;2;1.333333333
133;m86;2;1;4;1;0;0;3;BVP2;2;1.333333333
133;m86;3;0;0;0;NA;0;3;BVP2;2;1.333333333
133;m86;4;1;20;1;1;0;3;BVP2;2;1.333333333
133;m87;1;1;20;1;1;0;3;C;2;1.333333333
133;m87;2;0;0;0;NA;0;3;C;2;1.333333333
133;m87;3;0.2;4;1;0;0;3;C;2;1.333333333
133;m87;4;0;0;0;NA;0;3;C;2;1.333333333
133;m88;1;1;4;1;1;0;3;BPV1;2;1.333333333
133;m88;2;0;0;0;NA;0;3;BPV1;2;1.333333333
133;m88;3;0.2;4;1;0;0;3;BPV1;2;1.333333333
133;m88;4;0;0;0;NA;0;3;BPV1;2;1.333333333
133;m89;1;0;0;0;NA;0;3;BVP2;2;1.333333333
133;m89;2;1;20;1;1;0;3;BVP2;2;1.333333333
133;m89;3;0;0;0;NA;0;3;BVP2;2;1.333333333
133;m89;4;1;4;1;0;0;3;BVP2;2;1.333333333
133;m90;1;0;0;0;NA;0;3;I;2;0
133;m90;2;1;4;1;0;0;3;I;2;0
133;m90;3;0;0;0;NA;0;3;I;2;0
133;m90;4;0.2;20;1;1;0;3;I;2;0
133;m92;1;0.2;20;1;0;0;3;BPV2;2;1.333333333
133;m92;2;0;0;0;NA;0;3;BPV2;2;1.333333333
133;m92;3;1;20;1;1;0;3;BPV2;2;1.333333333
133;m92;4;0;0;0;NA;0;3;BPV2;2;1.333333333
133;m93;1;0.2;20;1;0;0;3;BPV2;2;1.333333333
133;m93;2;0;0;0;NA;0;3;BPV2;2;1.333333333
133;m93;3;1;20;1;1;0;3;BPV2;2;1.333333333
133;m93;4;0;0;0;NA;0;3;BPV2;2;1.333333333
134;m85;1;0;0;0;NA;0;3;C;2;1.333333333
134;m85;2;1;20;1;1;0;3;C;2;1.333333333
134;m85;3;0;0;0;NA;0;3;C;2;1.333333333
134;m85;4;0.2;4;1;0;0;3;C;2;1.333333333
134;m86;1;0;0;0;NA;0;3;BVP2;2;1.333333333
134;m86;2;1;20;1;1;0;3;BVP2;2;1.333333333
134;m86;3;0;0;0;NA;0;3;BVP2;2;1.333333333
134;m86;4;1;4;1;0;0;3;BVP2;2;1.333333333
134;m87;1;0.2;4;1;0;0;3;C;2;1.333333333
134;m87;2;0;0;0;NA;0;3;C;2;1.333333333
134;m87;3;1;20;1;1;0;3;C;2;1.333333333
134;m87;4;0;0;0;NA;0;3;C;2;1.333333333
134;m88;1;0.2;4;1;0;0;3;BPV1;2;1.333333333
134;m88;2;0;0;0;NA;0;3;BPV1;2;1.333333333
134;m88;3;1;4;1;1;0;3;BPV1;2;1.333333333
134;m88;4;0;0;0;NA;0;3;BPV1;2;1.333333333
134;m89;1;0;0;0;NA;0;3;BVP2;2;1.333333333
134;m89;2;1;4;1;0;0;3;BVP2;2;1.333333333
134;m89;3;0;0;0;NA;0;3;BVP2;2;1.333333333
134;m89;4;1;20;1;1;0;3;BVP2;2;1.333333333
134;m90;1;0;0;0;NA;0;3;I;2;0
134;m90;2;0.2;20;1;1;0;3;I;2;0
134;m90;3;0;0;0;NA;0;3;I;2;0
134;m90;4;1;4;1;0;0;3;I;2;0
134;m92;1;1;20;1;1;0;3;BPV2;2;1.333333333
134;m92;2;0;0;0;NA;0;3;BPV2;2;1.333333333
134;m92;3;0.2;20;1;0;0;3;BPV2;2;1.333333333
134;m92;4;0;0;0;NA;0;3;BPV2;2;1.333333333
134;m93;1;1;20;1;1;0;3;BPV2;2;1.333333333
134;m93;2;0;0;0;NA;0;3;BPV2;2;1.333333333
134;m93;3;0.2;20;1;0;0;3;BPV2;2;1.333333333
134;m93;4;0;0;0;NA;0;3;BPV2;2;1.333333333
135;m85;1;0;0;0;NA;0;3;I;2;0
135;m85;2;0.2;20;1;1;0;3;I;2;0
135;m85;3;1;4;1;0;0;3;I;2;0
135;m85;4;0;0;0;NA;0;3;I;2;0
135;m86;1;0;0;0;NA;0;3;C;2;1.333333333
135;m86;2;0.2;4;1;0;0;3;C;2;1.333333333
135;m86;3;1;20;1;1;0;3;C;2;1.333333333
135;m86;4;0;0;0;NA;0;3;C;2;1.333333333
135;m87;1;0.2;20;1;1;0;3;I;2;0
135;m87;2;0;0;0;NA;0;3;I;2;0
135;m87;3;0;0;0;NA;0;3;I;2;0
135;m87;4;1;4;1;0;0;3;I;2;0
135;m88;1;0.2;20;1;0;0;3;BPV2;2;1.333333333
135;m88;2;0;0;0;NA;0;3;BPV2;2;1.333333333
135;m88;3;0;0;0;NA;0;3;BPV2;2;1.333333333
135;m88;4;1;20;1;1;0;3;BPV2;2;1.333333333
135;m89;1;1;20;1;1;0;3;BPV2;2;1.333333333
135;m89;2;0;0;0;NA;0;3;BPV2;2;1.333333333
135;m89;3;0;0;0;NA;0;3;BPV2;2;1.333333333
135;m89;4;0.2;20;1;0;0;3;BPV2;2;1.333333333
135;m90;1;1;4;1;1;0;3;BPV1;2;1.333333333
135;m90;2;0;0;0;NA;0;3;BPV1;2;1.333333333
135;m90;3;0;0;0;NA;0;3;BPV1;2;1.333333333
135;m90;4;0.2;4;1;0;0;3;BPV1;2;1.333333333
135;m92;1;0;0;0;NA;0;3;BVP2;2;1.333333333
135;m92;2;1;20;1;1;0;3;BVP2;2;1.333333333
135;m92;3;1;4;1;0;0;3;BVP2;2;1.333333333
135;m92;4;0;0;0;NA;0;3;BVP2;2;1.333333333
135;m93;1;0;0;0;NA;0;3;C;2;1.333333333
135;m93;2;1;20;1;1;0;3;C;2;1.333333333
135;m93;3;0.2;4;1;0;0;3;C;2;1.333333333
135;m93;4;0;0;0;NA;0;3;C;2;1.333333333
136;m85;1;0;0;0;NA;0;3;I;2;0
136;m85;2;1;4;1;0;0;3;I;2;0
136;m85;3;0.2;20;1;1;0;3;I;2;0
136;m85;4;0;0;0;NA;0;3;I;2;0
136;m86;1;0;0;0;NA;0;3;C;2;1.333333333
136;m86;2;1;20;1;1;0;3;C;2;1.333333333
136;m86;3;0.2;4;1;0;0;3;C;2;1.333333333
136;m86;4;0;0;0;NA;0;3;C;2;1.333333333
136;m87;1;1;4;1;0;0;3;I;2;0
136;m87;2;0;0;0;NA;0;3;I;2;0
136;m87;3;0;0;0;NA;0;3;I;2;0
136;m87;4;0.2;20;1;1;0;3;I;2;0
136;m88;1;1;20;1;1;0;3;BPV2;2;1.333333333
136;m88;2;0;0;0;NA;0;3;BPV2;2;1.333333333
136;m88;3;0;0;0;NA;0;3;BPV2;2;1.333333333
136;m88;4;0.2;20;1;0;0;3;BPV2;2;1.333333333
136;m89;1;0.2;20;1;0;0;3;BPV2;2;1.333333333
136;m89;2;0;0;0;NA;0;3;BPV2;2;1.333333333
136;m89;3;0;0;0;NA;0;3;BPV2;2;1.333333333
136;m89;4;1;20;1;1;0;3;BPV2;2;1.333333333
136;m90;1;0.2;4;1;0;0;3;BPV1;2;1.333333333
136;m90;2;0;0;0;NA;0;3;BPV1;2;1.333333333
136;m90;3;0;0;0;NA;0;3;BPV1;2;1.333333333
136;m90;4;1;4;1;1;0;3;BPV1;2;1.333333333
136;m92;1;0;0;0;NA;0;3;BVP2;2;1.333333333
136;m92;2;1;4;1;0;0;3;BVP2;2;1.333333333
136;m92;3;1;20;1;1;0;3;BVP2;2;1.333333333
136;m92;4;0;0;0;NA;0;3;BVP2;2;1.333333333
136;m93;1;0;0;0;NA;0;3;C;2;1.333333333
136;m93;2;0.2;4;1;0;0;3;C;2;1.333333333
136;m93;3;1;20;1;1;0;3;C;2;1.333333333
136;m93;4;0;0;0;NA;0;3;C;2;1.333333333
137;m85;1;0.3;10;1;0;0;3;training;3;0.0001
137;m85;2;0.3;10;1;0;0;3;training;3;0.0001
137;m85;3;0.3;10;1;1;0;3;training;3;0.0001
137;m85;4;0.3;10;1;1;0;3;training;3;0.0001
137;m86;1;0.3;10;1;1;0;3;training;3;0.0001
137;m86;2;0.3;10;1;1;0;3;training;3;0.0001
137;m86;3;0.3;10;1;0;0;3;training;3;0.0001
137;m86;4;0.3;10;1;0;0;3;training;3;0.0001
137;m87;1;0.3;10;1;1;0;3;training;3;0.0001
137;m87;2;0.3;10;1;0;0;3;training;3;0.0001
137;m87;3;0.3;10;1;0;0;3;training;3;0.0001
137;m87;4;0.3;10;1;1;0;3;training;3;0.0001
137;m88;1;0.3;10;1;0;0;3;training;3;0.0001
137;m88;2;0.3;10;1;0;0;3;training;3;0.0001
137;m88;3;0.3;10;1;1;0;3;training;3;0.0001
137;m88;4;0.3;10;1;1;0;3;training;3;0.0001
137;m89;1;0.3;10;1;0;0;3;training;3;0.0001
137;m89;2;0.3;10;1;1;0;3;training;3;0.0001
137;m89;3;0.3;10;1;1;0;3;training;3;0.0001
137;m89;4;0.3;10;1;0;0;3;training;3;0.0001
137;m90;1;0.3;10;1;1;0;3;training;3;0.0001
137;m90;2;0.3;10;1;0;0;3;training;3;0.0001
137;m90;3;0.3;10;1;1;0;3;training;3;0.0001
137;m90;4;0.3;10;1;0;0;3;training;3;0.0001
137;m92;1;0.3;10;1;1;0;3;training;3;0.0001
137;m92;2;0.3;10;1;0;0;3;training;3;0.0001
137;m92;3;0.3;10;1;1;0;3;training;3;0.0001
137;m92;4;0.3;10;1;0;0;3;training;3;0.0001
137;m93;1;0.3;10;1;0;0;3;training;3;0.0001
137;m93;2;0.3;10;1;1;0;3;training;3;0.0001
137;m93;3;0.3;10;1;0;0;3;training;3;0.0001
137;m93;4;0.3;10;1;1;0;3;training;3;0.0001
138;m85;1;0;0;0;NA;0;3;VP3;3;0.857142857
138;m85;2;0.7;4;1;0;0;3;VP3;3;0.857142857
138;m85;3;0.7;10;1;1;0;3;VP3;3;0.857142857
138;m85;4;0;0;0;NA;0;3;VP3;3;0.857142857
138;m86;1;0;0;0;NA;0;3;VP4;3;0.857142857
138;m86;2;0.8;4;1;0;0;3;VP4;3;0.857142857
138;m86;3;0.8;10;1;1;0;3;VP4;3;0.857142857
138;m86;4;0;0;0;NA;0;3;VP4;3;0.857142857
138;m87;1;0.2;4;1;0;0;3;PV1;3;0.857142857
138;m87;2;0;0;0;NA;0;3;PV1;3;0.857142857
138;m87;3;0;0;0;NA;0;3;PV1;3;0.857142857
138;m87;4;0.5;4;1;1;0;3;PV1;3;0.857142857
138;m88;1;0.2;10;1;0;0;3;PV2;3;0.857142857
138;m88;2;0;0;0;NA;0;3;PV2;3;0.857142857
138;m88;3;0;0;0;NA;0;3;PV2;3;0.857142857
138;m88;4;0.5;10;1;1;0;3;PV2;3;0.857142857
138;m89;1;0.5;15;1;1;0;3;PV3;3;0.857142857
138;m89;2;0;0;0;NA;0;3;PV3;3;0.857142857
138;m89;3;0;0;0;NA;0;3;PV3;3;0.857142857
138;m89;4;0.2;15;1;0;0;3;PV3;3;0.857142857
138;m90;1;0.5;20;1;1;0;3;PV4;3;0.857142857
138;m90;2;0;0;0;NA;0;3;PV4;3;0.857142857
138;m90;3;0;0;0;NA;0;3;PV4;3;0.857142857
138;m90;4;0.2;20;1;0;0;3;PV4;3;0.857142857
138;m92;1;0;0;0;NA;0;3;VP1;3;0.857142857
138;m92;2;0.2;10;1;1;0;3;VP1;3;0.857142857
138;m92;3;0.2;4;1;0;0;3;VP1;3;0.857142857
138;m92;4;0;0;0;NA;0;3;VP1;3;0.857142857
138;m93;1;0;0;0;NA;0;3;VP2;3;0.857142857
138;m93;2;0.5;10;1;1;0;3;VP2;3;0.857142857
138;m93;3;0.5;4;1;0;0;3;VP2;3;0.857142857
138;m93;4;0;0;0;NA;0;3;VP2;3;0.857142857
139;m85;1;0;0;0;NA;0;3;VP3;3;0.857142857
139;m85;2;0.7;10;1;1;0;3;VP3;3;0.857142857
139;m85;3;0.7;4;1;0;0;3;VP3;3;0.857142857
139;m85;4;0;0;0;NA;0;3;VP3;3;0.857142857
139;m86;1;0;0;0;NA;0;3;VP4;3;0.857142857
139;m86;2;0.8;10;1;1;0;3;VP4;3;0.857142857
139;m86;3;0.8;4;1;0;0;3;VP4;3;0.857142857
139;m86;4;0;0;0;NA;0;3;VP4;3;0.857142857
139;m87;1;0.5;4;1;1;0;3;PV1;3;0.857142857
139;m87;2;0;0;0;NA;0;3;PV1;3;0.857142857
139;m87;3;0;0;0;NA;0;3;PV1;3;0.857142857
139;m87;4;0.2;4;1;0;0;3;PV1;3;0.857142857
139;m88;1;0.5;10;1;1;0;3;PV2;3;0.857142857
139;m88;2;0;0;0;NA;0;3;PV2;3;0.857142857
139;m88;3;0;0;0;NA;0;3;PV2;3;0.857142857
139;m88;4;0.2;10;1;0;0;3;PV2;3;0.857142857
139;m89;1;0.2;15;1;0;0;3;PV3;3;0.857142857
139;m89;2;0;0;0;NA;0;3;PV3;3;0.857142857
139;m89;3;0;0;0;NA;0;3;PV3;3;0.857142857
139;m89;4;0.5;15;1;1;0;3;PV3;3;0.857142857
139;m90;1;0.2;20;1;0;0;3;PV4;3;0.857142857
139;m90;2;0;0;0;NA;0;3;PV4;3;0.857142857
139;m90;3;0;0;0;NA;0;3;PV4;3;0.857142857
139;m90;4;0.5;20;1;1;0;3;PV4;3;0.857142857
139;m92;1;0;0;0;NA;0;3;VP1;3;0.857142857
139;m92;2;0.2;4;1;0;0;3;VP1;3;0.857142857
