"ind";"experiment";"cond";"model";"performance"
26;1;"C";"2scal";0.88
26;1;"C";"pfirst";0.8
26;1;"C";"rnonc";0.76
26;1;"C";"sev";0.77
26;1;"C";"vfirst";0.97
26;1;"C";"wta";0.91
26;1;"I";"2scal";0.67
26;1;"I";"pfirst";0.49
26;1;"I";"rnonc";0.49
26;1;"I";"sev";0.64
26;1;"I";"vfirst";0.8
26;1;"I";"wta";0.65
26;2;"BPV1";"2scal";0.78
26;2;"BPV1";"pfirst";0.81
26;2;"BPV1";"rnonc";0.64
26;2;"BPV1";"sev";0.83
26;2;"BPV1";"vfirst";0.74
26;2;"BPV1";"wta";0.73
26;2;"BPV2";"2scal";0.72
26;2;"BPV2";"pfirst";0.81
26;2;"BPV2";"rnonc";0.61
26;2;"BPV2";"sev";0.74
26;2;"BPV2";"vfirst";0.79
26;2;"BPV2";"wta";0.81
26;2;"BVP1";"2scal";0.81
26;2;"BVP1";"pfirst";0.64
26;2;"BVP1";"rnonc";0.67
26;2;"BVP1";"sev";0.76
26;2;"BVP1";"vfirst";0.87
26;2;"BVP1";"wta";0.71
26;2;"BVP2";"2scal";0.85
26;2;"BVP2";"pfirst";0.63
26;2;"BVP2";"rnonc";0.66
26;2;"BVP2";"sev";0.76
26;2;"BVP2";"vfirst";0.88
26;2;"BVP2";"wta";0.71
26;2;"C";"2scal";0.92
26;2;"C";"pfirst";0.9
26;2;"C";"rnonc";0.69
26;2;"C";"sev";0.83
26;2;"C";"vfirst";0.96
26;2;"C";"wta";0.91
26;2;"I";"2scal";0.5
26;2;"I";"pfirst";0.24
26;2;"I";"rnonc";0.54
26;2;"I";"sev";0.5
26;2;"I";"vfirst";0.79
26;2;"I";"wta";0.42
26;3;"PV1";"2scal";0.73
26;3;"PV1";"pfirst";0.65
26;3;"PV1";"rnonc";0.65
26;3;"PV1";"sev";0.69
26;3;"PV1";"vfirst";0.69
26;3;"PV1";"wta";0.72
26;3;"PV2";"2scal";0.73
26;3;"PV2";"pfirst";0.69
26;3;"PV2";"rnonc";0.56
26;3;"PV2";"sev";0.69
26;3;"PV2";"vfirst";0.71
26;3;"PV2";"wta";0.66
26;3;"PV3";"2scal";0.63
26;3;"PV3";"pfirst";0.69
26;3;"PV3";"rnonc";0.64
26;3;"PV3";"sev";0.7
26;3;"PV3";"vfirst";0.67
26;3;"PV3";"wta";0.69
26;3;"PV4";"2scal";0.74
26;3;"PV4";"pfirst";0.71
26;3;"PV4";"rnonc";0.64
26;3;"PV4";"sev";0.79
26;3;"PV4";"vfirst";0.75
26;3;"PV4";"wta";0.71
26;3;"VP1";"2scal";0.72
26;3;"VP1";"pfirst";0.68
26;3;"VP1";"rnonc";0.61
26;3;"VP1";"sev";0.71
26;3;"VP1";"vfirst";0.68
26;3;"VP1";"wta";0.68
26;3;"VP2";"2scal";0.64
26;3;"VP2";"pfirst";0.69
26;3;"VP2";"rnonc";0.67
26;3;"VP2";"sev";0.68
26;3;"VP2";"vfirst";0.79
26;3;"VP2";"wta";0.72
26;3;"VP3";"2scal";0.74
26;3;"VP3";"pfirst";0.54
26;3;"VP3";"rnonc";0.65
26;3;"VP3";"sev";0.74
26;3;"VP3";"vfirst";0.78
26;3;"VP3";"wta";0.64
26;3;"VP4";"2scal";0.69
26;3;"VP4";"pfirst";0.63
26;3;"VP4";"rnonc";0.59
26;3;"VP4";"sev";0.68
26;3;"VP4";"vfirst";0.8
26;3;"VP4";"wta";0.72
27;1;"BPV1";"2scal";0.66
27;1;"BPV1";"pfirst";0.63
27;1;"BPV1";"rnonc";0.69
27;1;"BPV1";"sev";0.69
27;1;"BPV1";"vfirst";0.66
27;1;"BPV1";"wta";0.71
27;1;"BPV2";"2scal";0.67
27;1;"BPV2";"pfirst";0.72
27;1;"BPV2";"rnonc";0.57
27;1;"BPV2";"sev";0.62
27;1;"BPV2";"vfirst";0.64
27;1;"BPV2";"wta";0.74
27;1;"BVP1";"2scal";0.84
27;1;"BVP1";"pfirst";0.7
27;1;"BVP1";"rnonc";0.63
27;1;"BVP1";"sev";0.85
27;1;"BVP1";"vfirst";0.96
27;1;"BVP1";"wta";0.84
27;1;"BVP2";"2scal";0.85
27;1;"BVP2";"pfirst";0.66
27;1;"BVP2";"rnonc";0.57
27;1;"BVP2";"sev";0.75
27;1;"BVP2";"vfirst";0.92
27;1;"BVP2";"wta";0.85
27;1;"C";"2scal";0.86
27;1;"C";"pfirst";0.87
27;1;"C";"rnonc";0.77
27;1;"C";"sev";0.8
27;1;"C";"vfirst";0.89
27;1;"C";"wta";0.87
27;1;"I";"2scal";0.65
27;1;"I";"pfirst";0.43
27;1;"I";"rnonc";0.51
27;1;"I";"sev";0.76
27;1;"I";"vfirst";0.86
27;1;"I";"wta";0.61
27;2;"BPV1";"2scal";0.73
27;2;"BPV1";"pfirst";0.79
27;2;"BPV1";"rnonc";0.63
27;2;"BPV1";"sev";0.75
27;2;"BPV1";"vfirst";0.74
27;2;"BPV1";"wta";0.8
27;2;"BPV2";"2scal";0.8
27;2;"BPV2";"pfirst";0.84
27;2;"BPV2";"rnonc";0.72
27;2;"BPV2";"sev";0.8
27;2;"BPV2";"vfirst";0.68
27;2;"BPV2";"wta";0.78
27;2;"BVP1";"2scal";0.76
27;2;"BVP1";"pfirst";0.66
27;2;"BVP1";"rnonc";0.54
27;2;"BVP1";"sev";0.79
27;2;"BVP1";"vfirst";0.9
27;2;"BVP1";"wta";0.79
27;2;"BVP2";"2scal";0.78
27;2;"BVP2";"pfirst";0.68
27;2;"BVP2";"rnonc";0.61
27;2;"BVP2";"sev";0.79
27;2;"BVP2";"vfirst";0.91
27;2;"BVP2";"wta";0.79
27;2;"C";"2scal";0.82
27;2;"C";"pfirst";0.9
27;2;"C";"rnonc";0.79
27;2;"C";"sev";0.82
27;2;"C";"vfirst";0.97
27;2;"C";"wta";0.91
27;2;"I";"2scal";0.55
27;2;"I";"pfirst";0.34
27;2;"I";"rnonc";0.53
27;2;"I";"sev";0.47
27;2;"I";"vfirst";0.85
27;2;"I";"wta";0.42
27;3;"PV1";"2scal";0.66
27;3;"PV1";"pfirst";0.62
27;3;"PV1";"rnonc";0.59
27;3;"PV1";"sev";0.69
27;3;"PV1";"vfirst";0.66
27;3;"PV1";"wta";0.67
27;3;"PV2";"2scal";0.69
27;3;"PV2";"pfirst";0.73
27;3;"PV2";"rnonc";0.66
27;3;"PV2";"sev";0.72
27;3;"PV2";"vfirst";0.71
27;3;"PV2";"wta";0.65
27;3;"PV3";"2scal";0.64
27;3;"PV3";"pfirst";0.67
27;3;"PV3";"rnonc";0.61
27;3;"PV3";"sev";0.77
27;3;"PV3";"vfirst";0.7
27;3;"PV3";"wta";0.77
27;3;"PV4";"2scal";0.67
27;3;"PV4";"pfirst";0.67
27;3;"PV4";"rnonc";0.58
27;3;"PV4";"sev";0.69
27;3;"PV4";"vfirst";0.69
27;3;"PV4";"wta";0.57
27;3;"VP1";"2scal";0.68
27;3;"VP1";"pfirst";0.65
27;3;"VP1";"rnonc";0.62
27;3;"VP1";"sev";0.64
27;3;"VP1";"vfirst";0.79
27;3;"VP1";"wta";0.74
27;3;"VP2";"2scal";0.71
27;3;"VP2";"pfirst";0.57
27;3;"VP2";"rnonc";0.56
27;3;"VP2";"sev";0.67
27;3;"VP2";"vfirst";0.74
27;3;"VP2";"wta";0.8
27;3;"VP3";"2scal";0.65
27;3;"VP3";"pfirst";0.56
27;3;"VP3";"rnonc";0.58
27;3;"VP3";"sev";0.75
27;3;"VP3";"vfirst";0.82
27;3;"VP3";"wta";0.65
27;3;"VP4";"2scal";0.69
27;3;"VP4";"pfirst";0.61
27;3;"VP4";"rnonc";0.6
27;3;"VP4";"sev";0.7
27;3;"VP4";"vfirst";0.71
27;3;"VP4";"wta";0.67
28;1;"BPV1";"2scal";0.69
28;1;"BPV1";"pfirst";0.64
28;1;"BPV1";"rnonc";0.66
28;1;"BPV1";"sev";0.71
28;1;"BPV1";"vfirst";0.73
28;1;"BPV1";"wta";0.65
28;1;"BPV2";"2scal";0.61
28;1;"BPV2";"pfirst";0.68
28;1;"BPV2";"rnonc";0.67
28;1;"BPV2";"sev";0.71
28;1;"BPV2";"vfirst";0.72
28;1;"BPV2";"wta";0.76
28;1;"BVP1";"2scal";0.78
28;1;"BVP1";"pfirst";0.61
28;1;"BVP1";"rnonc";0.6
28;1;"BVP1";"sev";0.73
28;1;"BVP1";"vfirst";0.92
28;1;"BVP1";"wta";0.74
28;1;"BVP2";"2scal";0.76
28;1;"BVP2";"pfirst";0.55
28;1;"BVP2";"rnonc";0.56
28;1;"BVP2";"sev";0.79
28;1;"BVP2";"vfirst";0.9
28;1;"BVP2";"wta";0.76
28;1;"C";"2scal";0.84
28;1;"C";"pfirst";0.78
28;1;"C";"rnonc";0.78
28;1;"C";"sev";0.8
28;1;"C";"vfirst";0.96
28;1;"C";"wta";0.84
28;1;"I";"2scal";0.63
28;1;"I";"pfirst";0.35
28;1;"I";"rnonc";0.47
28;1;"I";"sev";0.67
28;1;"I";"vfirst";0.9
28;1;"I";"wta";0.65
28;2;"BPV1";"2scal";0.81
28;2;"BPV1";"pfirst";0.8
28;2;"BPV1";"rnonc";0.56
28;2;"BPV1";"sev";0.65
28;2;"BPV1";"vfirst";0.72
28;2;"BPV1";"wta";0.8
28;2;"BPV2";"2scal";0.74
28;2;"BPV2";"pfirst";0.83
28;2;"BPV2";"rnonc";0.64
28;2;"BPV2";"sev";0.78
28;2;"BPV2";"vfirst";0.83
28;2;"BPV2";"wta";0.85
28;2;"BVP1";"2scal";0.8
28;2;"BVP1";"pfirst";0.61
28;2;"BVP1";"rnonc";0.67
28;2;"BVP1";"sev";0.77
28;2;"BVP1";"vfirst";0.9
28;2;"BVP1";"wta";0.73
28;2;"BVP2";"2scal";0.83
28;2;"BVP2";"pfirst";0.67
28;2;"BVP2";"rnonc";0.61
28;2;"BVP2";"sev";0.81
28;2;"BVP2";"vfirst";0.93
28;2;"BVP2";"wta";0.78
28;2;"C";"2scal";0.82
28;2;"C";"pfirst";0.85
28;2;"C";"rnonc";0.77
28;2;"C";"sev";0.87
28;2;"C";"vfirst";0.98
28;2;"C";"wta";0.9
28;2;"I";"2scal";0.45
28;2;"I";"pfirst";0.27
28;2;"I";"rnonc";0.56
28;2;"I";"sev";0.54
28;2;"I";"vfirst";0.88
28;2;"I";"wta";0.49
28;3;"PV1";"2scal";0.71
28;3;"PV1";"pfirst";0.75
28;3;"PV1";"rnonc";0.58
28;3;"PV1";"sev";0.65
28;3;"PV1";"vfirst";0.68
28;3;"PV1";"wta";0.61
28;3;"PV2";"2scal";0.68
28;3;"PV2";"pfirst";0.69
28;3;"PV2";"rnonc";0.67
28;3;"PV2";"sev";0.59
28;3;"PV2";"vfirst";0.69
28;3;"PV2";"wta";0.69
28;3;"PV3";"2scal";0.71
28;3;"PV3";"pfirst";0.77
28;3;"PV3";"rnonc";0.56
28;3;"PV3";"sev";0.67
28;3;"PV3";"vfirst";0.7
28;3;"PV3";"wta";0.69
28;3;"PV4";"2scal";0.77
28;3;"PV4";"pfirst";0.67
28;3;"PV4";"rnonc";0.64
28;3;"PV4";"sev";0.78
28;3;"PV4";"vfirst";0.74
28;3;"PV4";"wta";0.68
28;3;"VP1";"2scal";0.7
28;3;"VP1";"pfirst";0.57
28;3;"VP1";"rnonc";0.58
28;3;"VP1";"sev";0.69
28;3;"VP1";"vfirst";0.74
28;3;"VP1";"wta";0.63
28;3;"VP2";"2scal";0.66
28;3;"VP2";"pfirst";0.62
28;3;"VP2";"rnonc";0.71
28;3;"VP2";"sev";0.66
28;3;"VP2";"vfirst";0.84
28;3;"VP2";"wta";0.73
28;3;"VP3";"2scal";0.7
28;3;"VP3";"pfirst";0.68
28;3;"VP3";"rnonc";0.61
28;3;"VP3";"sev";0.72
28;3;"VP3";"vfirst";0.79
28;3;"VP3";"wta";0.61
28;3;"VP4";"2scal";0.63
28;3;"VP4";"pfirst";0.6
28;3;"VP4";"rnonc";0.55
28;3;"VP4";"sev";0.69
28;3;"VP4";"vfirst";0.77
28;3;"VP4";"wta";0.67
29;1;"BPV1";"2scal";0.73
29;1;"BPV1";"pfirst";0.59
29;1;"BPV1";"rnonc";0.55
29;1;"BPV1";"sev";0.72
29;1;"BPV1";"vfirst";0.64
29;1;"BPV1";"wta";0.76
29;1;"BPV2";"2scal";0.69
29;1;"BPV2";"pfirst";0.66
29;1;"BPV2";"rnonc";0.67
29;1;"BPV2";"sev";0.78
29;1;"BPV2";"vfirst";0.65
29;1;"BPV2";"wta";0.61
29;1;"BVP1";"2scal";0.8
29;1;"BVP1";"pfirst";0.71
29;1;"BVP1";"rnonc";0.57
29;1;"BVP1";"sev";0.8
29;1;"BVP1";"vfirst";0.89
29;1;"BVP1";"wta";0.84
29;1;"BVP2";"2scal";0.85
29;1;"BVP2";"pfirst";0.59
29;1;"BVP2";"rnonc";0.56
29;1;"BVP2";"sev";0.79
29;1;"BVP2";"vfirst";0.89
29;1;"BVP2";"wta";0.83
29;1;"C";"2scal";0.87
29;1;"C";"pfirst";0.81
29;1;"C";"rnonc";0.75
29;1;"C";"sev";0.73
29;1;"C";"vfirst";0.96
29;1;"C";"wta";0.85
29;1;"I";"2scal";0.72
29;1;"I";"pfirst";0.37
29;1;"I";"rnonc";0.5
29;1;"I";"sev";0.72
29;1;"I";"vfirst";0.86
29;1;"I";"wta";0.62
29;2;"BPV1";"2scal";0.73
29;2;"BPV1";"pfirst";0.87
29;2;"BPV1";"rnonc";0.63
29;2;"BPV1";"sev";0.73
29;2;"BPV1";"vfirst";0.75
29;2;"BPV1";"wta";0.8
29;2;"BPV2";"2scal";0.71
29;2;"BPV2";"pfirst";0.88
29;2;"BPV2";"rnonc";0.54
29;2;"BPV2";"sev";0.81
29;2;"BPV2";"vfirst";0.79
29;2;"BPV2";"wta";0.74
29;2;"BVP1";"2scal";0.75
29;2;"BVP1";"pfirst";0.68
29;2;"BVP1";"rnonc";0.64
29;2;"BVP1";"sev";0.76
29;2;"BVP1";"vfirst";0.88
29;2;"BVP1";"wta";0.79
29;2;"BVP2";"2scal";0.74
29;2;"BVP2";"pfirst";0.66
29;2;"BVP2";"rnonc";0.7
29;2;"BVP2";"sev";0.75
29;2;"BVP2";"vfirst";0.9
29;2;"BVP2";"wta";0.74
29;2;"C";"2scal";0.9
29;2;"C";"pfirst";0.92
29;2;"C";"rnonc";0.76
29;2;"C";"sev";0.84
29;2;"C";"vfirst";0.98
29;2;"C";"wta";0.92
29;2;"I";"2scal";0.47
29;2;"I";"pfirst";0.37
29;2;"I";"rnonc";0.51
29;2;"I";"sev";0.49
29;2;"I";"vfirst";0.88
29;2;"I";"wta";0.57
29;3;"PV1";"2scal";0.7
29;3;"PV1";"pfirst";0.67
29;3;"PV1";"rnonc";0.64
29;3;"PV1";"sev";0.7
29;3;"PV1";"vfirst";0.69
29;3;"PV1";"wta";0.68
29;3;"PV2";"2scal";0.65
29;3;"PV2";"pfirst";0.7
29;3;"PV2";"rnonc";0.5
29;3;"PV2";"sev";0.68
29;3;"PV2";"vfirst";0.73
29;3;"PV2";"wta";0.72
29;3;"PV3";"2scal";0.76
29;3;"PV3";"pfirst";0.72
29;3;"PV3";"rnonc";0.63
29;3;"PV3";"sev";0.78
29;3;"PV3";"vfirst";0.79
29;3;"PV3";"wta";0.73
29;3;"PV4";"2scal";0.77
29;3;"PV4";"pfirst";0.74
29;3;"PV4";"rnonc";0.62
29;3;"PV4";"sev";0.71
29;3;"PV4";"vfirst";0.78
29;3;"PV4";"wta";0.7
29;3;"VP1";"2scal";0.68
29;3;"VP1";"pfirst";0.65
29;3;"VP1";"rnonc";0.66
29;3;"VP1";"sev";0.7
29;3;"VP1";"vfirst";0.73
29;3;"VP1";"wta";0.7
29;3;"VP2";"2scal";0.65
29;3;"VP2";"pfirst";0.56
29;3;"VP2";"rnonc";0.62
29;3;"VP2";"sev";0.69
29;3;"VP2";"vfirst";0.79
29;3;"VP2";"wta";0.74
29;3;"VP3";"2scal";0.6
29;3;"VP3";"pfirst";0.57
29;3;"VP3";"rnonc";0.59
29;3;"VP3";"sev";0.77
29;3;"VP3";"vfirst";0.72
29;3;"VP3";"wta";0.65
29;3;"VP4";"2scal";0.73
29;3;"VP4";"pfirst";0.67
29;3;"VP4";"rnonc";0.61
29;3;"VP4";"sev";0.75
29;3;"VP4";"vfirst";0.71
29;3;"VP4";"wta";0.73
30;1;"BPV1";"2scal";0.63
30;1;"BPV1";"pfirst";0.77
30;1;"BPV1";"rnonc";0.6
30;1;"BPV1";"sev";0.73
30;1;"BPV1";"vfirst";0.76
30;1;"BPV1";"wta";0.74
30;1;"BPV2";"2scal";0.67
30;1;"BPV2";"pfirst";0.66
30;1;"BPV2";"rnonc";0.59
30;1;"BPV2";"sev";0.66
30;1;"BPV2";"vfirst";0.66
30;1;"BPV2";"wta";0.8
30;1;"BVP1";"2scal";0.81
30;1;"BVP1";"pfirst";0.59
30;1;"BVP1";"rnonc";0.59
30;1;"BVP1";"sev";0.76
30;1;"BVP1";"vfirst";0.93
30;1;"BVP1";"wta";0.74
30;1;"BVP2";"2scal";0.79
30;1;"BVP2";"pfirst";0.62
30;1;"BVP2";"rnonc";0.59
30;1;"BVP2";"sev";0.77
30;1;"BVP2";"vfirst";0.91
30;1;"BVP2";"wta";0.85
30;1;"C";"2scal";0.85
30;1;"C";"pfirst";0.88
30;1;"C";"rnonc";0.74
30;1;"C";"sev";0.84
30;1;"C";"vfirst";0.98
30;1;"C";"wta";0.92
30;1;"I";"2scal";0.7
30;1;"I";"pfirst";0.37
30;1;"I";"rnonc";0.56
30;1;"I";"sev";0.68
30;1;"I";"vfirst";0.9
30;1;"I";"wta";0.62
30;2;"BPV1";"2scal";0.8
30;2;"BPV1";"pfirst";0.72
30;2;"BPV1";"rnonc";0.64
30;2;"BPV1";"sev";0.77
30;2;"BPV1";"vfirst";0.83
30;2;"BPV1";"wta";0.83
30;2;"BPV2";"2scal";0.83
30;2;"BPV2";"pfirst";0.83
30;2;"BPV2";"rnonc";0.61
30;2;"BPV2";"sev";0.73
30;2;"BPV2";"vfirst";0.76
30;2;"BPV2";"wta";0.76
30;2;"BVP1";"2scal";0.74
30;2;"BVP1";"pfirst";0.68
30;2;"BVP1";"rnonc";0.62
30;2;"BVP1";"sev";0.82
30;2;"BVP1";"vfirst";0.96
30;2;"BVP1";"wta";0.83
30;2;"BVP2";"2scal";0.85
30;2;"BVP2";"pfirst";0.66
30;2;"BVP2";"rnonc";0.66
30;2;"BVP2";"sev";0.71
30;2;"BVP2";"vfirst";0.94
30;2;"BVP2";"wta";0.87
30;2;"C";"2scal";0.96
30;2;"C";"pfirst";0.8
30;2;"C";"rnonc";0.77
30;2;"C";"sev";0.86
30;2;"C";"vfirst";0.97
30;2;"C";"wta";0.87
30;2;"I";"2scal";0.54
30;2;"I";"pfirst";0.25
30;2;"I";"rnonc";0.58
30;2;"I";"sev";0.42
30;2;"I";"vfirst";0.83
30;2;"I";"wta";0.53
30;3;"PV1";"2scal";0.66
30;3;"PV1";"pfirst";0.65
30;3;"PV1";"rnonc";0.68
30;3;"PV1";"sev";0.71
30;3;"PV1";"vfirst";0.67
30;3;"PV1";"wta";0.79
30;3;"PV2";"2scal";0.6
30;3;"PV2";"pfirst";0.69
30;3;"PV2";"rnonc";0.65
30;3;"PV2";"sev";0.69
30;3;"PV2";"vfirst";0.67
30;3;"PV2";"wta";0.68
30;3;"PV3";"2scal";0.72
30;3;"PV3";"pfirst";0.72
30;3;"PV3";"rnonc";0.57
30;3;"PV3";"sev";0.74
30;3;"PV3";"vfirst";0.69
30;3;"PV3";"wta";0.66
30;3;"PV4";"2scal";0.72
30;3;"PV4";"pfirst";0.63
30;3;"PV4";"rnonc";0.66
30;3;"PV4";"sev";0.75
30;3;"PV4";"vfirst";0.71
30;3;"PV4";"wta";0.65
30;3;"VP1";"2scal";0.71
30;3;"VP1";"pfirst";0.59
30;3;"VP1";"rnonc";0.55
30;3;"VP1";"sev";0.74
30;3;"VP1";"vfirst";0.76
30;3;"VP1";"wta";0.77
30;3;"VP2";"2scal";0.65
30;3;"VP2";"pfirst";0.59
30;3;"VP2";"rnonc";0.57
30;3;"VP2";"sev";0.79
30;3;"VP2";"vfirst";0.77
30;3;"VP2";"wta";0.63
30;3;"VP3";"2scal";0.63
30;3;"VP3";"pfirst";0.57
30;3;"VP3";"rnonc";0.67
30;3;"VP3";"sev";0.66
30;3;"VP3";"vfirst";0.79
30;3;"VP3";"wta";0.81
30;3;"VP4";"2scal";0.71
30;3;"VP4";"pfirst";0.66
30;3;"VP4";"rnonc";0.69
30;3;"VP4";"sev";0.64
30;3;"VP4";"vfirst";0.75
30;3;"VP4";"wta";0.74
31;1;"BPV1";"2scal";0.69
31;1;"BPV1";"pfirst";0.69
31;1;"BPV1";"rnonc";0.65
31;1;"BPV1";"sev";0.75
31;1;"BPV1";"vfirst";0.69
31;1;"BPV1";"wta";0.7
31;1;"BPV2";"2scal";0.63
31;1;"BPV2";"pfirst";0.66
31;1;"BPV2";"rnonc";0.61
31;1;"BPV2";"sev";0.68
31;1;"BPV2";"vfirst";0.74
31;1;"BPV2";"wta";0.72
31;1;"BVP1";"2scal";0.84
31;1;"BVP1";"pfirst";0.63
31;1;"BVP1";"rnonc";0.64
31;1;"BVP1";"sev";0.74
31;1;"BVP1";"vfirst";0.88
31;1;"BVP1";"wta";0.79
31;1;"BVP2";"2scal";0.76
31;1;"BVP2";"pfirst";0.59
31;1;"BVP2";"rnonc";0.6
31;1;"BVP2";"sev";0.76
31;1;"BVP2";"vfirst";0.88
31;1;"BVP2";"wta";0.79
31;1;"C";"2scal";0.78
31;1;"C";"pfirst";0.88
31;1;"C";"rnonc";0.7
31;1;"C";"sev";0.86
31;1;"C";"vfirst";0.9
31;1;"C";"wta";0.88
31;1;"I";"2scal";0.59
31;1;"I";"pfirst";0.44
31;1;"I";"rnonc";0.52
31;1;"I";"sev";0.68
31;1;"I";"vfirst";0.83
31;1;"I";"wta";0.67
31;2;"BPV1";"2scal";0.79
31;2;"BPV1";"pfirst";0.79
31;2;"BPV1";"rnonc";0.67
31;2;"BPV1";"sev";0.82
31;2;"BPV1";"vfirst";0.81
31;2;"BPV1";"wta";0.84
31;2;"BPV2";"2scal";0.76
31;2;"BPV2";"pfirst";0.76
31;2;"BPV2";"rnonc";0.68
31;2;"BPV2";"sev";0.82
31;2;"BPV2";"vfirst";0.78
31;2;"BPV2";"wta";0.79
31;2;"BVP1";"2scal";0.76
31;2;"BVP1";"pfirst";0.51
31;2;"BVP1";"rnonc";0.63
31;2;"BVP1";"sev";0.71
31;2;"BVP1";"vfirst";0.89
31;2;"BVP1";"wta";0.75
31;2;"BVP2";"2scal";0.79
31;2;"BVP2";"pfirst";0.6
31;2;"BVP2";"rnonc";0.59
31;2;"BVP2";"sev";0.7
31;2;"BVP2";"vfirst";0.89
31;2;"BVP2";"wta";0.76
31;2;"C";"2scal";0.81
31;2;"C";"pfirst";0.87
31;2;"C";"rnonc";0.78
31;2;"C";"sev";0.87
31;2;"C";"vfirst";0.97
31;2;"C";"wta";0.93
31;2;"I";"2scal";0.54
31;2;"I";"pfirst";0.28
31;2;"I";"rnonc";0.46
31;2;"I";"sev";0.6
31;2;"I";"vfirst";0.88
31;2;"I";"wta";0.49
31;3;"PV1";"2scal";0.67
31;3;"PV1";"pfirst";0.74
31;3;"PV1";"rnonc";0.69
31;3;"PV1";"sev";0.77
31;3;"PV1";"vfirst";0.7
31;3;"PV1";"wta";0.74
31;3;"PV2";"2scal";0.74
31;3;"PV2";"pfirst";0.68
31;3;"PV2";"rnonc";0.65
31;3;"PV2";"sev";0.71
31;3;"PV2";"vfirst";0.69
31;3;"PV2";"wta";0.65
31;3;"PV3";"2scal";0.66
31;3;"PV3";"pfirst";0.67
31;3;"PV3";"rnonc";0.67
31;3;"PV3";"sev";0.71
31;3;"PV3";"vfirst";0.71
31;3;"PV3";"wta";0.68
31;3;"PV4";"2scal";0.62
31;3;"PV4";"pfirst";0.76
31;3;"PV4";"rnonc";0.65
31;3;"PV4";"sev";0.75
31;3;"PV4";"vfirst";0.62
31;3;"PV4";"wta";0.74
31;3;"VP1";"2scal";0.73
31;3;"VP1";"pfirst";0.58
31;3;"VP1";"rnonc";0.67
31;3;"VP1";"sev";0.73
31;3;"VP1";"vfirst";0.78
31;3;"VP1";"wta";0.68
31;3;"VP2";"2scal";0.64
31;3;"VP2";"pfirst";0.67
31;3;"VP2";"rnonc";0.63
31;3;"VP2";"sev";0.72
31;3;"VP2";"vfirst";0.77
31;3;"VP2";"wta";0.71
31;3;"VP3";"2scal";0.72
31;3;"VP3";"pfirst";0.64
31;3;"VP3";"rnonc";0.67
31;3;"VP3";"sev";0.7
31;3;"VP3";"vfirst";0.78
31;3;"VP3";"wta";0.69
31;3;"VP4";"2scal";0.68
31;3;"VP4";"pfirst";0.6
31;3;"VP4";"rnonc";0.57
31;3;"VP4";"sev";0.8
31;3;"VP4";"vfirst";0.8
31;3;"VP4";"wta";0.67
32;1;"BPV1";"2scal";0.71
32;1;"BPV1";"pfirst";0.74
32;1;"BPV1";"rnonc";0.62
32;1;"BPV1";"sev";0.74
32;1;"BPV1";"vfirst";0.77
32;1;"BPV1";"wta";0.74
32;1;"BPV2";"2scal";0.65
32;1;"BPV2";"pfirst";0.75
32;1;"BPV2";"rnonc";0.65
32;1;"BPV2";"sev";0.62
32;1;"BPV2";"vfirst";0.61
32;1;"BPV2";"wta";0.56
32;1;"BVP1";"2scal";0.82
32;1;"BVP1";"pfirst";0.64
32;1;"BVP1";"rnonc";0.62
32;1;"BVP1";"sev";0.85
32;1;"BVP1";"vfirst";0.87
32;1;"BVP1";"wta";0.68
32;1;"BVP2";"2scal";0.74
32;1;"BVP2";"pfirst";0.65
32;1;"BVP2";"rnonc";0.66
32;1;"BVP2";"sev";0.77
32;1;"BVP2";"vfirst";0.9
32;1;"BVP2";"wta";0.79
32;1;"C";"2scal";0.8
32;1;"C";"pfirst";0.83
32;1;"C";"rnonc";0.76
32;1;"C";"sev";0.77
32;1;"C";"vfirst";0.95
32;1;"C";"wta";0.82
32;1;"I";"2scal";0.61
32;1;"I";"pfirst";0.44
32;1;"I";"rnonc";0.53
32;1;"I";"sev";0.68
32;1;"I";"vfirst";0.81
32;1;"I";"wta";0.61
32;2;"BPV1";"2scal";0.78
32;2;"BPV1";"pfirst";0.81
32;2;"BPV1";"rnonc";0.63
32;2;"BPV1";"sev";0.83
32;2;"BPV1";"vfirst";0.8
32;2;"BPV1";"wta";0.82
32;2;"BPV2";"2scal";0.82
32;2;"BPV2";"pfirst";0.74
32;2;"BPV2";"rnonc";0.62
32;2;"BPV2";"sev";0.77
32;2;"BPV2";"vfirst";0.84
32;2;"BPV2";"wta";0.86
32;2;"BVP1";"2scal";0.75
32;2;"BVP1";"pfirst";0.63
32;2;"BVP1";"rnonc";0.57
32;2;"BVP1";"sev";0.73
32;2;"BVP1";"vfirst";0.94
32;2;"BVP1";"wta";0.76
32;2;"BVP2";"2scal";0.83
32;2;"BVP2";"pfirst";0.69
32;2;"BVP2";"rnonc";0.73
32;2;"BVP2";"sev";0.81
32;2;"BVP2";"vfirst";0.89
32;2;"BVP2";"wta";0.77
32;2;"C";"2scal";0.88
32;2;"C";"pfirst";0.9
32;2;"C";"rnonc";0.7
32;2;"C";"sev";0.87
32;2;"C";"vfirst";0.97
32;2;"C";"wta";0.93
32;2;"I";"2scal";0.47
32;2;"I";"pfirst";0.27
32;2;"I";"rnonc";0.49
32;2;"I";"sev";0.46
32;2;"I";"vfirst";0.83
32;2;"I";"wta";0.54
32;3;"PV1";"2scal";0.71
32;3;"PV1";"pfirst";0.68
